,State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Abbr,Population_Size,LBW,Premature,Under_18,Over_40,Late_Care,MVA,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Toxic_Chem,Pap_Smear,Mammogram,Proctoscopy,Pneumo_Vax,Flu_Vac,No_Exercise,Few_Fruit_Veg,High_Blood_Pres,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,ALE
95,4,3,Cochise,AZ,126106,7.3,10.6,5.5,1.6,28.0,24.9,18.3,16637,2737,3232,6938,7031,652746,77.5,73.4,44.4,64.7,65.3,22.8,72.7,26.0,9.1,23944,17099,2795,42.0,28.5,76.8
96,4,5,Coconino,AZ,123866,7.7,12.8,5.0,2.5,18.1,30.3,19.2,11564,3544,2509,6647,7642,1660634,84.9,77.4,40.0,64.5,69.2,14.8,71.0,17.2,4.2,22678,11990,2218,87.2,58.9,78.5
97,4,7,Gila,AZ,51663,7.3,14.1,9.4,1.7,30.6,31.5,21.7,7580,1276,1698,2899,2771,40671487,77.1,78.7,43.0,63.0,63.8,32.7,74.2,34.5,8.8,10361,9981,1679,75.5,27.1,75.2
98,4,9,Graham,AZ,33073,6.6,11.3,6.7,1.1,26.9,29.9,13.9,4771,809,868,1752,1964,-2222,74.6,-1111.1,29.3,-1111.1,-1111.1,25.8,79.4,24.9,10.9,6343,3726,687,36.3,42.3,76.8
99,4,11,Greenlee,AZ,7521,6.3,11.0,8.1,1.3,32.4,19.0,19.9,811,199,204,398,415,5390247,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.0,1082,907,160,39.9,13.3,76.8
100,4,12,La Paz,AZ,20238,5.7,11.5,8.6,1.5,37.5,54.1,23.0,4520,521,586,1202,1068,80829,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.6,83.4,-1111.1,8.3,4885,3324,477,34.6,9.9,80.9
101,4,13,Maricopa,AZ,3635528,6.8,12.8,4.5,2.0,20.7,16.4,14.0,401456,74246,55889,195126,197150,1872997,85.2,84.4,46.0,68.8,67.8,23.3,74.7,21.4,6.3,537647,337774,52336,69.8,33.5,77.8
102,4,15,Mohave,AZ,187200,6.7,12.8,4.7,2.3,19.3,35.3,26.2,29449,3485,5833,10755,9923,162926,73.6,74.3,37.6,62.7,59.2,27.9,77.6,30.6,7.5,31916,32200,5638,39.0,20.8,74.8
103,4,17,Navajo,AZ,108432,7.9,13.8,6.3,2.3,32.2,57.8,26.2,17550,3140,2949,5446,6271,3838655,75.9,70.8,32.6,62.4,61.6,23.7,75.4,27.1,8.8,22206,10326,2233,49.8,24.0,74.8
104,4,19,Pima,AZ,924786,7.4,12.2,4.9,2.1,28.5,15.7,16.2,99444,19949,18572,51475,52043,4047227,82.4,82.5,47.3,68.2,68.3,20.9,70.7,23.8,6.6,149746,115794,18764,93.1,38.2,77.3
105,4,21,Pinal,AZ,229549,7.2,14.3,6.9,1.5,27.1,26.9,17.8,40746,4531,6954,12759,12869,1603192,82.0,79.5,45.2,69.5,71.3,26.9,73.8,28.3,10.6,33439,22222,4581,21.3,10.0,76.9
106,4,23,Santa Cruz,AZ,42009,6.7,11.8,5.9,1.8,32.6,17.1,10.3,9488,1432,1058,2121,2334,6096,86.0,82.1,36.3,-1111.1,-1111.1,36.9,66.8,20.4,7.0,11544,4595,534,45.2,16.7,80.0
107,4,25,Yavapai,AZ,198701,7.0,12.4,4.7,2.4,24.0,24.2,22.7,21679,3646,5592,11746,10856,2058850,76.8,82.9,46.1,72.5,66.7,23.4,69.3,28.5,5.7,28886,33866,5176,63.4,32.2,77.8
108,4,27,Yuma,AZ,181277,5.7,10.3,5.5,1.6,36.6,17.8,7.7,37549,12082,6971,9471,9943,37012,77.3,79.6,43.1,63.5,59.8,26.7,73.5,26.8,9.2,45336,17942,2509,43.6,17.7,80.9
109,5,1,Arkansas,AR,20073,10.7,15.5,7.2,0.9,27.7,33.0,14.2,3754,765,494,1289,1095,623173,70.8,71.3,-1111.1,-1111.1,-1111.1,35.1,79.3,-1111.1,7.8,2858,3188,653,59.8,24.9,73.4
110,5,3,Ashley,AR,23178,9.0,13.8,9.2,0.6,20.8,33.0,13.5,4234,784,727,1468,1278,1614518,76.7,-1111.1,-1111.1,-1111.1,-1111.1,35.0,88.8,28.9,7.7,3783,3354,909,60.4,34.5,72.6
111,5,5,Baxter,AR,40330,6.8,11.7,4.6,1.3,26.8,30.8,24.5,6774,844,1854,2785,2153,8276,77.9,77.1,48.2,59.5,66.5,24.9,71.9,33.8,10.2,5191,9952,1597,84.3,34.7,77.0
112,5,7,Benton,AR,186938,6.1,11.2,3.7,1.3,18.2,19.8,13.2,23612,2760,4491,11631,10422,859820,78.1,77.6,46.7,66.0,70.2,22.3,77.4,25.4,5.8,22708,21636,3486,52.4,31.0,78.0
113,5,9,Boone,AR,35793,7.4,10.3,4.2,1.1,18.4,28.5,13.8,5761,798,1385,2334,1938,77520,75.2,67.9,33.2,65.4,70.4,31.4,77.9,30.4,6.7,5033,5915,1642,95.0,44.7,76.9
114,5,11,Bradley,AR,12192,9.0,12.6,8.1,0.5,26.1,28.7,8.9,2741,417,450,797,699,48561,80.6,-1111.1,-1111.1,-1111.1,-1111.1,30.9,83.9,-1111.1,8.5,2467,1945,469,73.8,24.6,73.3
115,5,13,Calhoun,AR,5589,11.3,18.2,8.2,1.9,30.3,41.9,-1111.1,1217,177,245,365,306,391469,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3.5,846,683,198,17.9,0.0,73.3
116,5,15,Carroll,AR,26999,6.0,10.0,5.4,1.8,28.2,25.9,14.6,5234,574,1005,1750,1459,57595,69.2,69.6,-1111.1,-1111.1,-1111.1,28.7,75.7,-1111.1,5.1,5529,3851,742,55.6,22.2,76.9
117,5,17,Chicot,AR,13027,11.0,15.7,11.0,1.2,20.6,36.3,9.8,3042,482,403,824,737,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,33.5,-1111.1,-1111.1,15.6,3200,2074,562,61.4,30.7,73.9
118,5,19,Clark,AR,22916,7.9,12.6,4.9,1.1,30.2,28.8,10.0,3384,631,687,1490,1575,156327,70.9,-1111.1,-1111.1,-1111.1,-1111.1,30.0,75.0,27.3,6.3,3575,3342,669,61.1,52.4,75.5
119,5,21,Clay,AR,16578,8.0,12.8,7.0,0.9,20.9,39.2,13.1,4573,570,620,1088,893,34520,74.4,-1111.1,-1111.1,-1111.1,-1111.1,39.1,76.8,-1111.1,10.2,2567,3220,669,48.3,42.2,75.0
120,5,23,Cleburne,AR,25391,8.2,10.7,5.6,1.2,19.4,28.6,16.7,4623,515,781,1719,1387,7365,78.3,81.1,-1111.1,-1111.1,75.7,29.4,72.7,34.5,8.6,3723,4899,877,55.1,19.7,76.4
121,5,25,Cleveland,AR,8903,9.7,14.7,5.6,0.8,18.4,23.9,12.6,1610,236,278,572,497,-2222,87.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.3,1173,1154,284,0.0,11.2,73.3
122,5,27,Columbia,AR,24695,9.8,14.6,6.9,1.1,21.5,34.6,9.0,4087,670,764,1583,1501,795161,86.2,74.1,23.8,-1111.1,-1111.1,27.5,84.6,-1111.1,9.2,3610,3903,959,60.7,44.5,74.3
123,5,29,Conway,AR,20739,7.8,11.3,6.6,0.7,18.1,30.1,14.7,3729,470,745,1328,1148,623756,79.2,-1111.1,-1111.1,-1111.1,-1111.1,29.9,87.2,32.7,4.9,3085,3639,1143,72.3,19.3,75.2
124,5,31,Craighead,AR,86735,7.8,12.6,4.3,1.1,24.4,19.6,12.2,12563,2021,2813,5507,5147,96088,83.4,71.6,38.0,60.7,61.9,29.9,77.7,27.3,6.2,11601,9544,2461,121.1,40.4,75.3
125,5,33,Crawford,AR,57630,7.2,11.4,5.1,1.2,24.6,17.9,15.0,10684,1095,1988,3596,3209,157171,72.4,67.0,32.4,-1111.1,-1111.1,27.5,82.6,27.5,5.8,9011,6240,2432,46.9,17.4,74.6
126,5,35,Crittenden,AR,51882,12.8,16.9,8.9,1.1,26.4,28.8,12.8,9689,1421,1609,3063,2882,400631,77.9,73.2,26.3,-1111.1,-1111.1,29.1,83.0,33.6,11.5,10083,4651,1525,38.5,34.7,71.1
127,5,37,Cross,AR,19237,9.8,15.0,8.7,1.1,25.7,33.2,16.4,3975,625,627,1205,1080,34182,79.3,-1111.1,-1111.1,-1111.1,-1111.1,35.8,79.1,-1111.1,9.6,3311,2404,617,26.0,41.6,73.2
128,5,39,Dallas,AR,8524,12.2,15.8,7.6,0.7,32.6,29.5,-1111.1,1883,268,373,545,481,32847,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14.7,1540,1404,320,46.9,46.9,73.6
129,5,41,Desha,AR,14358,11.3,17.2,11.1,0.5,21.2,32.3,12.0,3236,519,448,884,781,2001846,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.3,3217,2023,496,34.8,27.9,74.4
130,5,43,Drew,AR,18693,9.5,14.8,7.5,0.6,15.7,39.0,13.3,3160,698,611,1192,1157,-2222,74.0,-1111.1,-1111.1,-1111.1,-1111.1,28.3,80.3,-1111.1,4.5,3227,2120,534,32.1,32.1,73.9
131,5,45,Faulkner,AR,97147,7.2,9.9,2.9,1.1,9.7,21.5,9.6,9862,2095,2010,6103,6187,337314,82.3,76.9,44.0,61.5,71.4,24.4,78.6,22.9,4.8,10687,8617,2020,63.8,30.9,77.3
132,5,47,Franklin,AR,18218,7.2,10.2,6.1,1.0,24.5,22.2,13.1,3543,352,646,1175,1025,411525,73.9,-1111.1,-1111.1,-1111.1,-1111.1,28.7,85.3,17.5,4.7,2780,2481,800,16.5,16.5,75.7
133,5,49,Fulton,AR,11934,7.9,13.8,7.3,0.6,23.9,38.6,13.7,2394,249,457,801,641,-2222,75.5,-1111.1,-1111.1,-1111.1,-1111.1,25.9,81.4,-1111.1,6.8,2113,2291,681,50.3,16.8,74.9
134,5,51,Garland,AR,93551,8.4,12.2,5.4,1.3,20.5,24.6,19.3,14398,2153,2327,6223,5049,3285394,71.7,74.0,42.6,62.5,69.8,25.0,76.0,33.3,8.0,14158,20137,2990,80.2,49.2,74.8
135,5,53,Grant,AR,17348,8.2,13.1,3.8,0.9,15.1,32.7,17.7,2709,393,539,1131,977,92362,83.0,-1111.1,-1111.1,-1111.1,-1111.1,35.8,88.3,-1111.1,4.0,2038,1924,467,40.4,17.3,73.6
136,5,55,Greene,AR,39401,7.3,12.9,5.7,1.3,17.6,29.5,19.4,7353,1027,1411,2512,2175,164430,72.7,60.6,34.4,-1111.1,-1111.1,31.7,82.5,34.8,9.9,4636,5115,1383,58.4,22.8,73.5
137,5,57,Hempstead,AR,23383,10.0,14.4,8.2,1.1,27.0,34.3,14.0,4646,605,700,1461,1313,998593,82.5,-1111.1,-1111.1,-1111.1,-1111.1,29.8,78.2,-1111.1,10.3,4943,2849,666,42.8,29.9,74.7
138,5,59,Hot Spring,AR,31264,7.8,11.4,6.1,1.3,19.0,24.9,13.8,5696,754,1131,2022,1727,191308,73.6,74.6,33.3,-1111.1,83.3,32.2,79.4,35.5,9.3,4327,4347,1036,38.4,16.0,75.8
139,5,61,Howard,AR,14552,7.5,13.6,6.9,0.7,19.5,43.7,12.0,2803,331,461,913,802,434845,82.0,-1111.1,-1111.1,-1111.1,-1111.1,34.2,-1111.1,-1111.1,12.7,2530,2185,484,48.1,34.4,75.0
140,5,63,Independence,AR,34737,9.1,14.3,4.4,1.0,20.5,20.5,17.7,5702,1037,1191,2245,1954,2001055,74.8,73.6,-1111.1,-1111.1,-1111.1,30.8,78.8,31.6,7.2,4830,4880,1437,83.5,40.3,75.2
141,5,65,Izard,AR,13430,7.2,12.1,5.6,0.6,27.1,43.3,12.3,2582,311,483,906,733,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,34.6,78.0,-1111.1,13.5,2219,2685,683,52.1,44.7,74.9
142,5,67,Jackson,AR,17601,10.0,14.1,8.9,0.7,15.4,24.3,14.6,3929,616,640,1154,1064,20601,73.0,-1111.1,-1111.1,-1111.1,-1111.1,41.3,85.6,-1111.1,8.1,3051,3500,951,90.9,34.1,73.2
143,5,69,Jefferson,AR,81700,12.3,18.3,7.6,1.1,32.2,25.1,9.1,13214,2714,2476,5117,4676,7676226,84.9,78.0,39.8,-1111.1,75.4,29.1,81.8,34.0,9.8,13485,10139,2675,94.2,37.9,73.2
144,5,71,Johnson,AR,24042,6.6,10.3,6.6,0.9,26.9,23.3,17.0,5110,504,891,1521,1346,296085,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.7,81.0,-1111.1,8.6,4420,3133,867,74.9,25.0,75.7
145,5,73,Lafayette,AR,8027,10.5,16.0,9.9,0.5,24.4,33.7,15.6,1903,231,322,520,443,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.2,1636,1242,345,37.4,12.5,74.7
146,5,75,Lawrence,AR,17153,6.8,12.2,5.6,0.8,19.0,44.5,14.9,4230,537,751,1112,970,2346,79.3,-1111.1,-1111.1,-1111.1,-1111.1,31.6,89.1,-1111.1,5.9,2836,3248,855,40.8,17.5,74.6
147,5,77,Lee,AR,11545,10.3,17.1,14.4,1.3,32.5,32.6,12.0,3278,359,316,743,690,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.3,2555,1498,399,34.6,17.3,72.9
148,5,79,Lincoln,AR,14262,8.7,15.8,7.4,0.6,22.9,25.2,6.8,3369,387,479,957,872,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.3,1984,1448,373,7.0,0.0,74.4
149,5,81,Little River,AR,13227,10.7,15.6,6.0,0.4,18.5,28.4,21.1,2391,299,468,855,726,3123758,84.4,-1111.1,-1111.1,-1111.1,-1111.1,25.9,-1111.1,-1111.1,6.7,2411,1952,459,30.2,30.2,74.0
150,5,83,Logan,AR,22944,7.5,10.3,7.4,1.1,24.4,25.9,13.9,4675,470,772,1472,1265,6247975,72.3,-1111.1,-1111.1,-1111.1,-1111.1,34.5,80.3,-1111.1,8.1,3218,3516,1059,34.9,17.4,75.5
151,5,85,Lonoke,AR,60658,7.8,12.9,4.1,1.1,15.6,26.3,11.4,8730,1228,1583,3804,3492,673682,79.9,74.5,39.4,-1111.1,-1111.1,27.8,81.5,21.1,6.3,7148,5703,1461,21.4,18.1,75.0
152,5,87,Madison,AR,14962,7.1,10.7,5.9,1.8,21.6,30.6,19.1,3244,269,508,962,838,6480,73.2,-1111.1,-1111.1,-1111.1,-1111.1,28.3,76.4,-1111.1,4.0,2855,1929,565,33.4,20.1,75.7
153,5,89,Marion,AR,16735,8.0,10.3,6.0,1.3,26.3,26.4,22.0,2940,319,781,1142,914,292706,75.7,85.2,-1111.1,-1111.1,-1111.1,30.3,76.4,26.1,8.3,2906,2726,762,17.9,17.9,76.5
154,5,91,Miller,AR,43162,9.4,16.1,6.3,0.7,19.7,20.1,15.1,7343,879,1296,2732,2388,168463,73.3,58.3,-1111.1,-1111.1,-1111.1,34.0,80.5,27.5,9.7,7040,5041,1281,67.2,37.1,75.2
155,5,93,Mississippi,AR,47911,11.4,17.3,9.6,0.7,18.5,28.2,12.5,10477,1743,1831,2869,2632,7129067,76.8,68.2,33.2,-1111.1,-1111.1,42.5,81.6,33.0,7.0,10149,5809,1826,56.4,23.0,71.6
156,5,95,Monroe,AR,9302,10.8,15.3,9.5,1.5,30.3,38.0,14.6,2194,257,365,584,517,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.3,2198,1586,376,21.5,21.5,72.9
157,5,97,Montgomery,AR,9274,5.8,10.7,5.1,1.0,25.8,28.5,24.4,1971,201,362,614,505,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,82.0,-1111.1,11.5,1862,1574,276,32.3,10.8,74.7
158,5,99,Nevada,AR,9550,11.0,14.3,7.7,0.8,26.3,46.7,10.3,1958,251,387,613,536,143957,81.0,-1111.1,-1111.1,-1111.1,-1111.1,32.2,-1111.1,-1111.1,1.9,1614,1484,407,31.4,10.5,72.6
159,5,101,Newton,AR,8452,6.8,10.7,5.4,1.2,17.1,25.2,16.6,1763,175,369,559,464,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.5,-1111.1,-1111.1,5.8,1734,1199,469,23.7,0.0,75.7
160,5,103,Ouachita,AR,27102,12.0,15.2,7.8,1.0,41.4,36.9,6.7,4832,862,709,1739,1503,29981,73.5,77.2,-1111.1,-1111.1,-1111.1,33.4,80.7,37.0,6.6,4306,4559,1238,51.7,25.8,72.6
161,5,105,Perry,AR,10468,7.0,10.8,5.9,0.8,16.9,42.4,25.6,1869,242,376,678,582,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,33.2,-1111.1,-1111.1,12.3,1536,1525,468,19.1,19.1,75.2
162,5,107,Phillips,AR,24107,11.0,14.7,10.4,1.2,32.6,34.6,-1111.1,5375,807,683,1401,1349,13092,73.8,-1111.1,-1111.1,-1111.1,-1111.1,45.2,79.6,-1111.1,8.8,6274,3517,971,45.6,20.7,69.8
163,5,109,Pike,AR,11038,7.7,11.6,5.7,1.1,25.7,36.5,-1111.1,2346,239,293,714,608,790,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,30.8,81.0,-1111.1,2.9,2042,1725,347,45.3,18.1,75.0
164,5,111,Poinsett,AR,25349,9.2,14.1,7.2,0.6,25.5,33.2,16.0,6397,731,953,1598,1388,5988,72.1,79.9,-1111.1,-1111.1,-1111.1,42.5,79.9,-1111.1,12.4,4594,3635,1113,19.7,23.7,72.4
165,5,113,Polk,AR,20176,6.5,12.4,7.5,1.0,22.0,36.5,15.6,3724,418,834,1293,1104,116162,76.4,66.2,-1111.1,-1111.1,-1111.1,30.2,74.5,32.4,7.9,4393,3421,694,59.5,34.7,74.5
166,5,115,Pope,AR,56580,7.0,9.7,5.0,0.7,14.2,23.2,10.7,8098,1235,1749,3588,3425,125487,75.5,71.9,36.3,-1111.1,-1111.1,23.2,81.2,29.8,6.5,8198,6394,2000,79.5,40.7,76.1
167,5,117,Prairie,AR,9113,10.9,16.0,6.0,1.1,23.1,28.5,12.9,2043,250,282,603,493,780,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.2,1249,1377,327,43.9,0.0,72.9
168,5,119,Pulaski,AR,366463,10.0,13.3,4.4,1.6,13.9,16.8,12.5,37662,8967,9942,23058,19911,308474,82.9,78.9,50.0,62.3,66.3,23.6,76.1,28.9,6.7,52197,41918,11095,165.1,58.7,74.8
169,5,121,Randolph,AR,18465,7.3,11.1,5.6,0.7,16.2,31.5,16.8,3868,582,659,1208,1049,40587,70.7,-1111.1,-1111.1,-1111.1,-1111.1,40.3,83.6,-1111.1,6.5,2858,2834,726,59.6,32.5,75.0
170,5,123,St. Francis,AR,27902,11.4,15.6,8.7,0.8,22.4,28.9,13.5,6191,913,980,1712,1545,-2222,73.9,-1111.1,-1111.1,-1111.1,-1111.1,35.6,78.1,-1111.1,11.8,6002,3417,988,46.6,17.9,71.7
171,5,125,Saline,AR,91188,8.1,13.4,3.2,1.3,12.6,22.8,13.8,10936,1884,2568,5906,5119,502454,79.3,79.3,50.8,57.4,74.6,23.7,77.9,24.1,7.5,7970,7246,1776,48.3,16.4,76.4
172,5,127,Scott,AR,11150,8.6,12.4,6.7,0.9,25.8,34.7,22.5,2582,203,352,705,603,122074,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,34.4,91.5,-1111.1,10.2,2399,1690,597,17.9,26.9,74.5
173,5,129,Searcy,AR,7969,9.1,10.2,5.9,1.8,25.4,62.0,16.8,1819,163,363,537,440,4590,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,28.6,87.8,-1111.1,12.4,2118,1607,481,37.6,25.1,76.5
174,5,131,Sebastian,AR,118750,7.7,11.1,5.1,1.3,31.0,11.5,14.9,18239,2451,3587,7421,6412,932891,77.1,75.7,39.4,68.9,69.0,28.0,75.8,32.1,7.1,18572,13903,3931,125.5,55.6,75.6
175,5,133,Sevier,AR,16456,8.2,12.2,6.5,1.3,19.8,36.9,19.7,3615,315,511,989,898,18033,73.0,-1111.1,-1111.1,-1111.1,-1111.1,42.4,79.1,19.3,8.2,3682,1968,422,60.8,18.2,74.0
176,5,135,Sharp,AR,17397,7.9,13.4,7.0,1.8,24.3,40.6,15.4,3392,435,631,1165,933,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,35.2,76.5,-1111.1,6.7,3503,3935,885,34.5,17.2,74.6
177,5,137,Stone,AR,11716,6.3,11.2,6.1,0.8,29.7,39.7,11.5,2672,276,520,784,639,20,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.4,76.7,-1111.1,9.0,2380,2097,602,42.7,17.1,76.5
178,5,139,Union,AR,44186,9.2,14.0,6.3,1.1,26.5,32.7,14.7,7565,1337,1421,2817,2423,5390398,78.7,73.0,28.6,-1111.1,-1111.1,30.0,80.3,28.4,9.1,6517,6737,1872,95.1,33.9,73.6
179,5,141,Van Buren,AR,16529,8.1,10.2,6.6,1.2,20.9,47.1,22.9,3366,397,690,1112,899,179,69.8,-1111.1,-1111.1,-1111.1,-1111.1,35.4,76.4,-1111.1,8.2,2935,3410,646,30.2,24.2,76.4
180,5,143,Washington,AR,180357,6.8,10.5,3.5,1.5,14.7,21.5,12.6,22441,3075,3552,11208,11062,523132,78.0,74.6,36.8,61.8,65.6,21.9,77.6,24.6,5.5,26412,15960,4184,88.2,36.6,76.7
181,5,145,White,AR,71332,9.4,13.2,4.2,1.0,18.6,30.8,15.1,12334,1898,2230,4559,4323,24632,79.1,67.6,28.5,64.9,75.1,30.2,80.5,25.4,8.7,10331,9602,2200,58.9,30.8,75.1
182,5,147,Woodruff,AR,8098,9.2,13.7,11.6,0.3,21.3,40.8,10.7,2162,309,287,518,438,129631,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1711,1342,363,49.4,24.7,72.9
183,5,149,Yell,AR,21391,7.7,10.6,7.7,1.1,20.5,34.2,12.3,5052,429,762,1347,1179,1303353,70.4,-1111.1,-1111.1,-1111.1,-1111.1,31.6,81.0,21.0,8.9,4389,3068,994,51.4,23.4,74.7
184,6,1,Alameda,CA,1448905,7.0,9.8,2.2,4.1,9.3,7.7,7.6,168990,38900,26209,74851,95364,1264565,81.9,79.8,48.7,62.5,68.1,20.7,69.3,21.4,5.3,201483,137472,21231,117.4,64.9,78.1
185,6,3,Alpine,CA,1159,-1111.1,7.1,3.9,-1111.1,38.1,-1111.1,-1111.1,97,44,159,66,82,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,252,123,25,0.0,0.0,78.2
186,6,5,Amador,CA,38471,5.0,8.5,3.1,4.0,12.9,22.7,17.6,4523,905,2133,2180,2678,177676,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.4,4245,6433,835,75.4,46.8,78.2
187,6,7,Butte,CA,214185,5.8,10.6,3.5,2.4,25.1,18.6,14.8,23834,6489,12091,11379,15957,3078,86.7,87.8,-1111.1,-1111.1,-1111.1,25.8,78.8,26.7,4.3,37097,31037,6123,71.0,51.4,76.5
188,6,9,Calaveras,CA,46871,5.3,9.8,2.3,3.2,16.3,36.7,17.5,4833,1206,2430,2600,3228,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1.3,5932,7423,1131,42.7,23.5,78.2
189,6,11,Colusa,CA,21095,5.0,8.7,5.3,1.8,36.3,25.4,12.6,4549,1249,830,1034,1445,164422,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4736,2295,410,42.7,23.7,76.8
190,6,13,Contra Costa,CA,1017787,6.4,9.8,2.2,4.4,10.6,9.9,9.4,87405,24606,19668,52118,67356,5389010,81.5,85.6,49.8,58.7,74.0,21.0,72.8,23.7,5.4,119080,107242,14932,97.2,59.8,78.8
191,6,15,Del Norte,CA,28705,4.3,9.9,7.0,2.2,18.9,25.9,16.2,5516,802,1486,1546,2020,45,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4711,3471,1029,76.6,45.3,74.7
192,6,17,El Dorado,CA,176841,6.4,9.6,2.3,4.0,12.0,13.1,14.3,13080,4194,4741,9422,12175,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14.2,67.8,20.4,4.8,21522,22572,3618,76.9,48.1,78.7
193,6,19,Fresno,CA,877584,6.7,11.8,5.5,2.2,14.0,22.6,8.7,164823,36776,24459,41867,59931,340202,69.9,85.0,-1111.1,-1111.1,-1111.1,25.8,74.3,25.1,7.4,202484,79906,14666,77.9,39.4,77.1
194,6,21,Glenn,CA,27759,5.3,9.6,5.1,2.3,30.7,30.1,20.3,5297,985,1317,1370,1901,61711,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6275,3496,615,14.4,25.2,76.9
195,6,23,Humboldt,CA,128376,5.3,8.0,2.7,2.7,18.0,21.5,18.9,12731,3658,7815,6911,9299,1913790,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,22.3,-1111.1,20.4,8.5,21154,15737,4344,89.6,60.8,75.5
196,6,25,Imperial,CA,155823,5.4,10.5,5.7,1.8,23.7,19.5,5.3,36849,9740,7760,7492,10772,391051,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,13.0,43126,16132,2693,32.1,16.7,77.5
197,6,27,Inyo,CA,18156,5.9,9.6,5.1,2.5,32.8,26.8,19.3,2247,453,1387,983,1228,19136,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2941,3361,419,121.2,49.6,78.3
198,6,29,Kern,CA,756825,6.6,11.7,5.4,2.1,16.2,21.7,11.0,139010,27239,23329,36250,51564,1686105,75.3,83.6,45.6,-1111.1,-1111.1,30.4,76.3,27.5,9.0,152346,63074,15615,62.2,27.7,75.7
199,6,31,Kings,CA,143420,6.1,11.1,4.8,1.5,27.3,25.6,9.4,26729,5121,6664,7092,9980,11109180,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,23.1,-1111.1,-1111.1,4.6,27328,9422,2008,37.0,30.0,76.6
200,6,33,Lake,CA,65147,6.1,9.9,4.8,2.2,27.2,23.1,15.5,10150,1984,4571,3484,4448,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.2,11580,10272,2566,62.9,30.7,75.0
201,6,35,Lassen,CA,34751,6.6,9.6,3.3,1.1,17.9,13.8,15.8,4828,993,1841,1930,2571,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4118,3171,801,51.8,63.3,77.1
202,6,37,Los Angeles,CA,9935475,6.8,10.8,3.5,3.6,10.3,9.7,7.9,1872316,256472,370924,495905,665392,11715163,81.3,79.3,40.3,58.7,66.1,27.3,71.6,24.2,6.7,2167891,911590,118190,93.9,51.1,78.1
